year,FIPS,normal_wet,abnormally_dry,moderate_drought,severe_drought,extreme_drought,exceptional_drought
2000,18021,54.1,45.9,37.6,0.0,0.0,0.0
2000,18023,51.92,48.08,45.89,34.86,0.0,0.0
2000,18025,84.48,15.52,1.92,0.0,0.0,0.0
2000,18027,76.19,23.81,9.1,0.0,0.0,0.0
2000,18029,83.67,16.33,6.6,0.0,0.0,0.0
2000,18031,71.19,28.81,12.98,0.0,0.0,0.0
2000,18033,60.81,39.19,38.46,28.28,0.0,0.0
2000,18035,57.89,42.11,37.87,29.27,0.0,0.0
2000,18037,83.7,16.3,2.01,0.0,0.0,0.0
2000,18039,60.91,39.09,38.46,31.02,0.0,0.0
2000,18041,62.87,37.13,19.64,0.03,0.0,0.0
2000,18043,83.98,16.02,1.92,0.0,0.0,0.0
2000,18045,51.92,48.08,45.21,17.35,0.0,0.0
2000,18047,72.68,27.32,13.82,0.0,0.0,0.0
2000,18049,53.61,46.39,41.16,38.46,0.0,0.0
2000,18051,81.22,18.78,0.27,0.0,0.0,0.0
2000,18053,54.4,45.6,38.46,34.95,0.0,0.0
2000,18055,60.28,39.72,18.65,0.0,0.0,0.0
2000,18057,53.55,46.45,38.47,27.12,0.0,0.0
2000,18059,58.06,41.94,34.9,14.87,0.0,0.0
2000,18061,82.77,17.23,1.92,0.0,0.0,0.0
2000,18063,53.59,46.41,38.46,10.32,0.0,0.0
2000,18065,59.46,40.54,34.02,16.98,0.0,0.0
2000,18067,52.3,47.7,42.46,37.59,0.0,0.0
2000,18069,58.84,41.16,38.46,36.01,0.0,0.0
2000,18071,81.9,18.1,6.89,0.0,0.0,0.0
2000,18073,52.58,47.42,42.4,22.86,0.0,0.0
2000,18075,59.89,40.11,37.71,30.22,0.0,0.0
2000,18077,84.62,15.38,1.92,0.0,0.0,0.0
2000,18079,82.52,17.48,6.48,0.0,0.0,0.0
2000,18081,58.09,41.91,24.94,3.41,0.0,0.0
2000,18083,68.43,31.57,12.19,0.0,0.0,0.0
2000,18085,56.44,43.56,38.66,38.36,0.0,0.0
2000,18087,61.54,38.46,38.46,27.97,0.0,0.0
2000,18089,58.38,41.62,38.12,6.78,0.0,0.0
2000,18091,58.54,41.46,38.67,23.29,0.0,0.0
2000,18093,80.23,19.77,7.69,0.0,0.0,0.0
2000,18095,54.52,45.48,38.24,28.68,0.0,0.0
2000,18097,54.62,45.38,37.44,12.28,0.0,0.0
2000,18099,54.1,45.9,39.2,36.78,0.0,0.0
2000,18101,80.01,19.99,7.22,0.0,0.0,0.0
2000,18103,53.15,46.85,40.9,38.37,0.0,0.0
2000,18105,61.98,38.02,16.78,0.0,0.0,0.0
2000,18107,51.92,48.08,43.45,21.02,0.0,0.0
2000,18109,55.32,44.68,31.89,2.15,0.0,0.0
2000,18111,52.74,47.26,41.7,15.81,0.0,0.0
2000,18113,60.37,39.63,38.46,31.95,0.0,0.0
2000,18115,84.62,15.38,1.92,0.0,0.0,0.0
2000,18117,83.34,16.66,3.31,0.0,0.0,0.0
2000,18119,55.37,44.63,31.32,0.0,0.0,0.0
2000,18121,53.11,46.89,39.91,2.06,0.0,0.0
2000,18123,82.99,17.01,1.92,0.0,0.0,0.0
2000,18125,82.06,17.94,2.8,0.0,0.0,0.0
2000,18127,58.08,41.92,38.69,15.59,0.0,0.0
2000,18129,82.09,17.91,0.0,0.0,0.0,0.0
2000,18131,53.0,47.0,43.05,33.97,0.0,0.0
2000,18133,53.69,46.31,38.51,2.85,0.0,0.0
2000,18135,61.32,38.68,35.41,21.49,0.0,0.0
2000,18137,82.97,17.03,6.9,0.0,0.0,0.0
2000,18139,60.82,39.18,22.93,2.4,0.0,0.0
2000,18141,60.41,39.59,38.46,28.53,0.0,0.0
2000,18143,84.62,15.38,1.92,0.0,0.0,0.0
2000,18145,60.53,39.47,22.56,3.12,0.0,0.0
2000,18147,82.95,17.05,1.2,0.0,0.0,0.0
2000,18149,53.85,46.15,40.18,32.54,0.0,0.0
2000,18151,61.54,38.46,38.46,21.45,0.0,0.0
2000,18153,54.98,45.02,31.42,0.0,0.0,0.0
2000,18155,84.62,15.38,1.92,0.0,0.0,0.0
2000,18157,51.92,48.08,46.15,29.84,0.0,0.0
2000,18159,52.73,47.27,39.54,34.73,0.0,0.0
2000,18161,68.75,31.25,16.72,0.0,0.0,0.0
2000,18163,82.76,17.24,0.0,0.0,0.0,0.0
2000,18165,52.6,47.4,41.28,6.26,0.0,0.0
2000,18167,53.85,46.15,38.57,0.0,0.0,0.0
2000,18169,54.09,45.91,39.05,38.32,0.0,0.0
2000,18171,51.92,48.08,45.96,18.97,0.0,0.0
2000,18173,83.92,16.08,0.27,0.0,0.0,0.0
2000,18175,84.03,15.97,2.51,0.0,0.0,0.0
2000,18177,61.82,38.18,27.12,2.18,0.0,0.0
2000,18179,59.62,40.38,38.46,32.55,0.0,0.0
2000,18181,51.92,48.08,46.15,28.97,0.0,0.0
2000,18183,59.58,40.42,38.46,36.6,0.0,0.0
2000,19001,9.14,90.86,84.92,38.9,0.05,0.0
2000,19003,8.86,91.14,86.01,35.64,3.97,0.0
2000,19005,59.62,40.38,17.8,0.01,0.0,0.0
2000,19007,17.36,82.64,54.02,27.38,0.0,0.0
2000,19009,0.0,100.0,91.18,73.1,3.61,0.0
2000,19011,41.44,58.56,41.58,15.76,0.0,0.0
2000,19013,49.41,50.59,39.77,9.08,0.0,0.0
2000,19015,12.69,87.31,77.65,30.08,0.0,0.0
2000,19017,52.66,47.34,31.53,3.12,0.0,0.0
2000,19019,53.49,46.51,34.08,5.33,0.0,0.0
2000,19021,0.0,100.0,86.01,47.48,0.0,0.0
2000,19023,50.29,49.71,41.1,5.51,0.0,0.0
2000,19025,0.18,99.82,84.92,51.53,0.64,0.0
2000,19027,0.0,100.0,92.74,72.56,3.65,0.0
2000,19029,1.54,98.46,87.83,55.01,1.37,0.0
2000,19031,50.56,49.44,40.74,6.07,0.0,0.0
2000,19033,49.58,50.42,42.49,3.85,0.0,0.0
2000,19035,0.0,100.0,91.5,50.75,0.0,0.0
2000,19037,55.19,44.81,28.64,2.05,0.0,0.0
2000,19039,10.14,89.86,69.3,32.73,0.35,0.0
2000,19041,10.41,89.59,60.21,42.41,0.0,0.0
2000,19043,57.75,42.25,19.11,0.91,0.0,0.0
2000,19045,56.96,43.04,37.99,4.33,0.0,0.0
2000,19047,0.0,100.0,99.74,80.66,5.45,0.0
2000,19049,10.48,89.52,82.5,36.87,0.0,0.0
2000,19051,21.81,78.19,51.92,25.19,0.0,0.0
2000,19053,12.67,87.33,62.75,31.63,4.27,0.0
2000,19055,55.95,44.05,29.64,4.66,0.0,0.0
2000,19057,32.96,67.04,43.24,14.98,0.0,0.0
2000,19059,28.01,71.99,49.12,38.99,0.0,0.0
2000,19061,58.11,41.89,23.76,1.81,0.0,0.0
2000,19063,33.65,66.35,44.35,34.11,0.0,0.0
2000,19065,55.77,44.23,25.1,1.95,0.0,0.0
2000,19067,52.62,47.38,35.19,3.62,0.0,0.0
2000,19069,38.63,61.37,45.31,9.21,0.0,0.0
2000,19071,0.2,99.8,88.89,45.66,6.22,0.0
2000,19073,3.48,96.52,83.5,47.81,0.62,0.0
2000,19075,35.28,64.72,43.0,16.06,0.0,0.0
2000,19077,4.38,95.62,85.2,49.35,1.01,0.0
2000,19079,15.83,84.17,55.19,22.44,0.0,0.0
2000,19081,41.82,58.18,44.52,4.8,0.0,0.0
2000,19083,22.81,77.19,48.04,17.44,0.0,0.0
2000,19085,0.0,100.0,99.98,78.88,5.38,0.0
2000,19087,30.16,69.84,45.27,17.85,0.0,0.0
2000,19089,57.54,42.46,24.6,1.54,0.0,0.0
2000,19091,12.75,87.25,52.16,30.37,0.0,0.0
2000,19093,0.0,100.0,100.0,72.65,2.5,0.0
2000,19095,30.48,69.52,42.97,17.0,0.0,0.0
2000,19097,57.72,42.28,32.19,3.52,0.0,0.0
2000,19099,14.32,85.68,54.62,25.66,0.0,0.0
2000,19101,27.12,72.88,48.82,25.34,0.0,0.0
2000,19103,41.4,58.6,42.28,14.81,0.0,0.0
2000,19105,55.28,44.72,40.33,5.77,0.0,0.0
2000,19107,20.81,79.19,47.83,23.91,0.0,0.0
2000,19109,36.93,63.07,45.05,15.34,0.0,0.0
2000,19111,30.85,69.15,47.64,20.41,0.0,0.0
2000,19113,48.99,51.01,40.79,10.11,0.0,0.0
2000,19115,36.4,63.6,42.31,8.0,0.0,0.0
2000,19117,14.04,85.96,60.35,32.69,0.0,0.0
2000,19119,25.13,74.87,51.79,38.47,0.0,0.0
2000,19121,9.62,90.38,82.43,34.19,0.0,0.0
2000,19123,15.43,84.57,51.46,29.57,0.0,0.0
2000,19125,14.35,85.65,57.29,32.51,0.0,0.0
2000,19127,19.36,80.64,49.27,18.46,0.0,0.0
2000,19129,0.0,100.0,92.49,54.66,3.52,0.0
2000,19131,55.46,44.54,31.69,2.23,0.0,0.0
2000,19133,0.0,100.0,100.0,78.52,5.29,0.0
2000,19135,15.38,84.62,55.55,32.69,0.0,0.0
2000,19137,2.2,97.8,87.86,47.22,4.88,0.0
2000,19139,44.96,55.04,41.87,6.15,0.0,0.0
2000,19141,8.78,91.22,63.58,42.24,0.0,0.0
2000,19143,24.86,75.14,53.25,39.01,0.0,0.0
2000,19145,6.38,93.62,82.77,37.48,5.97,0.0
2000,19147,18.12,81.88,51.19,41.02,0.0,0.0
2000,19149,0.37,99.63,85.56,47.34,0.0,0.0
2000,19151,1.22,98.78,72.03,44.31,0.0,0.0
2000,19153,13.46,86.54,66.65,30.9,0.0,0.0
2000,19155,0.0,100.0,95.16,71.57,2.35,0.0
2000,19157,17.97,82.03,46.55,19.62,0.0,0.0
2000,19159,11.54,88.46,74.7,34.32,5.51,0.0
2000,19161,0.0,100.0,98.08,65.02,2.33,0.0
2000,19163,54.75,45.25,40.38,5.17,0.0,0.0
2000,19165,0.0,100.0,96.89,80.36,4.66,0.0
2000,19167,11.16,88.84,61.72,41.3,0.0,0.0
2000,19169,14.18,85.82,58.96,23.66,0.0,0.0
2000,19171,29.86,70.14,42.26,17.31,0.0,0.0
2000,19173,10.0,90.0,79.36,34.07,5.77,0.0
2000,19175,10.02,89.98,82.15,34.61,1.65,0.0
2000,19177,28.75,71.25,50.46,22.44,0.0,0.0
2000,19179,17.66,82.34,51.59,31.43,0.0,0.0
2000,19181,12.01,87.99,67.13,32.69,0.0,0.0
2000,19183,30.6,69.4,43.3,17.22,0.0,0.0
2000,19185,16.87,83.13,57.62,29.64,1.91,0.0
2000,19187,9.9,90.1,72.94,31.41,0.0,0.0
2000,19189,45.3,54.7,43.54,3.85,0.0,0.0
2000,19191,58.92,41.08,18.43,0.91,0.0,0.0
2000,19193,0.0,100.0,99.97,68.21,1.82,0.0
2000,19195,53.05,46.95,36.74,3.75,0.0,0.0
2000,19197,26.69,73.31,48.83,16.05,0.0,0.0
2000,20001,66.1,33.9,15.12,4.68,0.0,0.0
2000,20003,58.92,41.08,16.94,5.22,0.0,0.0
2000,20005,11.26,88.74,49.16,10.55,2.78,0.0
2000,20007,72.86,27.14,10.97,3.18,0.0,0.0
2000,20009,64.04,35.96,13.19,2.86,0.0,0.0
2000,20011,60.54,39.46,15.51,0.61,0.0,0.0
2000,20013,4.41,95.59,67.84,14.84,8.23,0.0
2000,20015,71.14,28.86,13.46,3.85,0.0,0.0
2000,20017,63.46,36.54,13.46,5.97,0.0,0.0
2000,20019,71.15,28.85,13.46,3.85,0.0,0.0
2000,20021,69.22,30.78,14.3,1.74,0.0,0.0
2000,20023,16.19,83.81,48.89,27.11,3.01,0.0
2000,20025,69.09,30.91,10.22,1.42,0.0,0.0
2000,20027,24.93,75.07,46.88,18.86,0.17,0.0
2000,20029,19.3,80.7,47.43,16.36,3.72,0.0
2000,20031,59.15,40.85,15.12,7.77,0.0,0.0
2000,20033,69.77,30.23,11.3,2.54,0.0,0.0
2000,20035,71.15,28.85,13.46,3.85,0.0,0.0
2000,20037,67.14,32.86,15.07,1.48,0.0,0.0
2000,20039,4.41,95.59,61.05,30.18,4.96,0.0
2000,20041,50.83,49.17,22.68,11.47,0.0,0.0
2000,20043,7.51,92.49,61.74,12.8,8.3,0.0
2000,20045,37.57,62.43,24.32,4.41,0.0,0.0
2000,20047,65.54,34.46,5.79,0.0,0.0,0.0
2000,20049,71.02,28.98,13.46,3.86,0.0,0.0
2000,20051,48.45,51.55,30.4,6.34,0.0,0.0
2000,20053,63.59,36.41,15.39,6.03,0.0,0.0
2000,20055,56.15,43.85,15.7,0.0,0.0,0.0
2000,20057,62.47,37.52,8.2,0.0,0.0,0.0
2000,20059,47.63,52.37,17.15,5.21,0.0,0.0
2000,20061,42.11,57.89,36.33,13.05,0.0,0.0
2000,20063,39.99,60.01,33.41,1.95,0.0,0.0
2000,20065,32.77,67.23,46.69,15.49,0.18,0.0
2000,20067,54.58,45.42,15.38,0.0,0.0,0.0
2000,20069,56.28,43.72,15.17,0.0,0.0,0.0
2000,20071,56.32,43.68,11.46,0.0,0.0,0.0
2000,20073,69.47,30.53,13.46,5.01,0.0,0.0
2000,20075,58.64,41.36,12.55,0.0,0.0,0.0
2000,20077,72.23,27.77,11.43,3.85,0.0,0.0
2000,20079,71.15,28.85,13.46,3.6,0.0,0.0
2000,20081,54.04,45.96,15.38,0.0,0.0,0.0
2000,20083,57.91,42.09,12.97,0.0,0.0,0.0
2000,20085,19.35,80.65,53.51,16.11,0.29,0.0
2000,20087,26.19,73.81,44.84,7.35,0.0,0.0
2000,20089,7.87,92.13,59.16,23.06,5.42,0.0
2000,20091,43.08,56.92,25.89,5.01,0.0,0.0
2000,20093,56.96,43.04,15.62,0.0,0.0,0.0
2000,20095,71.15,28.85,9.62,1.98,0.0,0.0
2000,20097,69.72,30.28,7.48,0.0,0.0,0.0
2000,20099,69.54,30.46,13.46,5.76,0.0,0.0
2000,20101,54.28,45.72,21.76,0.0,0.0,0.0
2000,20103,25.8,74.2,33.96,8.06,0.05,0.0
2000,20105,50.21,49.79,23.96,12.06,0.0,0.0
2000,20107,56.02,43.98,14.93,0.65,0.0,0.0
2000,20109,38.27,61.73,31.65,1.73,0.0,0.0
2000,20111,54.06,45.94,15.54,9.07,0.0,0.0
2000,20113,70.49,29.51,13.95,5.06,0.0,0.0
2000,20115,67.39,32.61,13.68,4.54,0.0,0.0
2000,20117,6.94,93.06,71.58,37.1,2.03,0.0
2000,20119,63.26,36.74,11.72,0.87,0.0,0.0
2000,20121,50.92,49.08,14.94,2.47,0.0,0.0
2000,20123,24.59,75.41,35.22,14.87,0.54,0.0
2000,20125,70.95,29.05,13.46,4.79,0.0,0.0
2000,20127,52.24,47.76,19.63,10.58,0.0,0.0
2000,20129,51.76,48.24,18.2,0.11,0.0,0.0
2000,2013,99.4,0.6,0.0,0.0,0.0,0.0
2000,20131,6.74,93.26,70.31,33.18,4.79,0.0
2000,20133,69.0,31.0,13.58,5.51,0.0,0.0
2000,20135,54.99,45.01,19.02,0.17,0.0,0.0
2000,20137,3.89,96.11,62.61,22.19,3.75,0.0
2000,20139,44.41,55.59,18.88,9.33,0.0,0.0
2000,20141,33.84,66.16,36.44,15.42,0.0,0.0
2000,20143,37.7,62.3,28.02,13.8,0.0,0.0
2000,20145,62.06,37.94,6.27,0.01,0.0,0.0
2000,20147,5.2,94.8,60.32,22.86,0.24,0.0
2000,20149,23.45,76.55,51.57,27.26,0.0,0.0
2000,20151,70.92,29.08,9.61,0.0,0.0,0.0
2000,20153,6.97,93.03,57.64,33.99,6.2,0.0
2000,20155,71.15,28.85,10.59,0.17,0.0,0.0
2000,20157,6.19,93.81,74.09,24.77,7.69,0.0
2000,20159,70.51,29.49,13.45,3.71,0.0,0.0
2000,2016,100.0,0.0,0.0,0.0,0.0,0.0
2000,20161,27.82,72.18,46.36,22.54,0.0,0.0
2000,20163,35.06,64.94,39.88,15.87,0.0,0.0
2000,20165,57.17,42.83,13.11,1.5,0.0,0.0
2000,20167,51.69,48.31,23.13,8.12,0.0,0.0
2000,20169,61.58,38.42,16.18,8.73,0.0,0.0
2000,20171,53.6,46.4,22.71,0.0,0.0,0.0
2000,20173,71.15,28.85,12.73,3.82,0.0,0.0
2000,20175,54.81,45.19,17.5,0.41,0.0,0.0
2000,20177,37.72,62.28,41.63,8.99,0.0,0.0
2000,20179,30.67,69.33,52.02,17.73,0.12,0.0
2000,20181,35.42,64.58,40.98,7.48,0.0,0.0
2000,20183,6.66,93.34,58.79,22.09,0.0,0.0
2000,20185,70.21,29.79,9.44,0.15,0.0,0.0
2000,20187,55.27,44.73,15.12,0.0,0.0,0.0
2000,20189,51.12,48.88,18.28,0.09,0.0,0.0
2000,20191,71.27,28.73,12.85,3.85,0.0,0.0
2000,20193,31.02,68.98,53.97,15.61,0.0,0.0
2000,20195,44.63,55.37,33.43,4.03,0.0,0.0
2000,20197,40.81,59.19,34.78,11.91,0.0,0.0
2000,20199,42.59,57.41,18.34,0.99,0.0,0.0
2000,2020,92.71,7.29,0.0,0.0,0.0,0.0
2000,20201,7.3,92.7,71.85,35.18,1.89,0.0
2000,20203,54.3,45.7,21.73,0.0,0.0,0.0
2000,20205,69.35,30.65,13.46,5.63,0.0,0.0
2000,20207,68.24,31.76,13.46,5.77,0.0,0.0
2000,20209,31.43,68.57,34.37,8.56,0.0,0.0
2000,2050,96.73,3.27,0.0,0.0,0.0,0.0
2000,2060,95.17,4.83,0.0,0.0,0.0,0.0
2000,2063,96.41,3.59,0.0,0.0,0.0,0.0
2000,2066,97.31,2.69,0.0,0.0,0.0,0.0
2000,2068,94.75,5.25,0.0,0.0,0.0,0.0
2000,2070,95.43,4.57,0.0,0.0,0.0,0.0
2000,2090,92.54,7.46,0.0,0.0,0.0,0.0
2000,2100,100.0,0.0,0.0,0.0,0.0,0.0
2000,21001,34.95,65.05,21.96,0.0,0.0,0.0
2000,21003,28.07,71.93,38.75,0.0,0.0,0.0
2000,21005,78.44,21.56,10.91,0.0,0.0,0.0
2000,21007,45.72,54.28,2.23,0.0,0.0,0.0
2000,21009,29.92,70.08,23.71,0.0,0.0,0.0
2000,21011,68.62,31.38,13.46,0.0,0.0,0.0
2000,21013,24.38,75.62,47.83,4.54,0.0,0.0
2000,21015,84.62,15.38,1.95,0.0,0.0,0.0
2000,21017,75.47,24.53,12.43,0.0,0.0,0.0
2000,21019,71.02,28.98,13.44,0.0,0.0,0.0
2000,21021,49.64,50.36,13.46,0.0,0.0,0.0
2000,21023,84.72,15.28,1.92,0.0,0.0,0.0
2000,21025,40.48,59.52,16.73,0.0,0.0,0.0
2000,21027,74.3,25.7,1.92,0.0,0.0,0.0
2000,21029,77.88,22.12,1.92,0.0,0.0,0.0
2000,21031,45.55,54.45,14.19,0.0,0.0,0.0
2000,21033,55.83,44.17,2.65,0.0,0.0,0.0
2000,21035,28.47,71.53,27.04,0.0,0.0,0.0
2000,21037,85.36,14.64,1.92,0.0,0.0,0.0
2000,21039,32.7,67.3,5.23,0.0,0.0,0.0
2000,21041,84.62,15.38,1.92,0.0,0.0,0.0
2000,21043,70.52,29.48,13.33,0.0,0.0,0.0
2000,21045,43.33,56.67,16.6,0.0,0.0,0.0
2000,21047,40.85,59.15,15.53,0.0,0.0,0.0
2000,21049,60.53,39.47,13.46,0.0,0.0,0.0
2000,2105,100.0,0.0,0.0,0.0,0.0,0.0
2000,21051,27.95,72.05,29.21,0.01,0.0,0.0
2000,21053,23.62,76.38,41.3,0.0,0.0,0.0
2000,21055,67.24,32.76,0.0,0.0,0.0,0.0
2000,21057,23.76,76.24,34.87,0.0,0.0,0.0
2000,21059,76.9,23.1,1.02,0.0,0.0,0.0
2000,21061,41.47,58.53,18.86,0.0,0.0,0.0
2000,21063,61.97,38.03,13.46,0.0,0.0,0.0
2000,21065,51.77,48.23,13.46,0.0,0.0,0.0
2000,21067,68.68,31.32,12.78,0.0,0.0,0.0
2000,21069,78.82,21.18,12.1,0.0,0.0,0.0
2000,21071,39.77,60.23,18.71,0.43,0.0,0.0
2000,21073,80.17,19.83,2.95,0.0,0.0,0.0
2000,21075,23.65,76.35,29.2,1.99,0.0,0.0
2000,21077,84.62,15.38,1.92,0.0,0.0,0.0
2000,21079,48.91,51.09,13.46,0.0,0.0,0.0
2000,21081,84.62,15.38,1.92,0.0,0.0,0.0
2000,21083,32.12,67.88,16.32,0.0,0.0,0.0
2000,21085,64.04,35.96,9.46,0.0,0.0,0.0
2000,21087,43.91,56.09,19.23,0.0,0.0,0.0
2000,21089,79.5,20.5,10.13,0.0,0.0,0.0
2000,21091,79.0,21.0,1.92,0.0,0.0,0.0
2000,21093,69.81,30.19,4.72,0.0,0.0,0.0
2000,21095,23.49,76.51,46.9,4.92,0.0,0.0
2000,21097,84.61,15.39,3.54,0.0,0.0,0.0
2000,21099,48.24,51.76,19.23,0.0,0.0,0.0
2000,2110,100.0,0.0,0.0,0.0,0.0,0.0
2000,21101,80.36,19.64,0.0,0.0,0.0,0.0
2000,21103,84.17,15.83,1.92,0.0,0.0,0.0
2000,21105,24.36,75.64,17.07,0.0,0.0,0.0
2000,21107,63.04,36.96,1.85,0.0,0.0,0.0
2000,21109,41.49,58.51,14.68,0.0,0.0,0.0
2000,21111,80.21,19.79,1.92,0.0,0.0,0.0
2000,21113,59.44,40.56,13.46,0.0,0.0,0.0
2000,21115,53.48,46.52,17.01,0.0,0.0,0.0
2000,21117,84.62,15.38,1.92,0.0,0.0,0.0
2000,21119,32.57,67.43,23.55,0.53,0.0,0.0
2000,21121,25.2,74.8,40.29,0.39,0.0,0.0
2000,21123,62.25,37.75,15.14,0.0,0.0,0.0
2000,21125,32.0,68.0,27.52,0.0,0.0,0.0
2000,21127,58.99,41.01,15.1,0.0,0.0,0.0
2000,21129,48.73,51.27,13.54,0.0,0.0,0.0
2000,21131,27.83,72.17,34.88,0.65,0.0,0.0
2000,21133,24.68,75.32,40.28,3.45,0.0,0.0
2000,21135,82.14,17.86,9.64,0.0,0.0,0.0
2000,21137,46.09,53.91,13.68,0.0,0.0,0.0
2000,21139,58.97,41.03,0.12,0.0,0.0,0.0
2000,21141,32.52,67.48,26.56,0.0,0.0,0.0
2000,21143,48.08,51.92,3.46,0.0,0.0,0.0
2000,21145,49.69,50.31,0.16,0.0,0.0,0.0
2000,21147,29.18,70.82,40.34,0.08,0.0,0.0
2000,21149,70.57,29.43,0.34,0.0,0.0,0.0
2000,21151,51.31,48.69,13.46,0.0,0.0,0.0
2000,21153,49.08,50.92,16.58,0.0,0.0,0.0
2000,21155,54.44,45.56,13.76,0.0,0.0,0.0
2000,21157,41.94,58.06,6.48,0.0,0.0,0.0
2000,21159,49.84,50.16,17.31,0.0,0.0,0.0
2000,21161,84.79,15.21,4.0,0.0,0.0,0.0
2000,21163,79.61,20.39,1.92,0.0,0.0,0.0
2000,21165,57.73,42.27,13.46,0.0,0.0,0.0
2000,21167,59.98,40.02,13.32,0.0,0.0,0.0
2000,21169,28.87,71.13,23.44,0.0,0.0,0.0
2000,21171,24.25,75.75,41.47,0.0,0.0,0.0
2000,21173,62.05,37.95,13.46,0.0,0.0,0.0
2000,21175,58.41,41.59,13.51,0.0,0.0,0.0
2000,21177,52.83,47.17,7.48,0.0,0.0,0.0
2000,21179,71.49,28.51,9.06,0.0,0.0,0.0
2000,21181,80.8,19.2,11.44,0.0,0.0,0.0
2000,21183,66.82,33.18,4.17,0.0,0.0,0.0
2000,21185,83.8,16.2,1.92,0.0,0.0,0.0
2000,21187,84.55,15.45,1.92,0.0,0.0,0.0
2000,21189,36.24,63.76,16.04,0.0,0.0,0.0
2000,21191,84.62,15.38,1.92,0.0,0.0,0.0
2000,21193,30.13,69.87,28.29,0.48,0.0,0.0
2000,21195,30.43,69.57,24.9,2.99,0.0,0.0
2000,21197,52.27,47.73,13.46,0.0,0.0,0.0
2000,21199,38.0,62.0,24.01,0.0,0.0,0.0
2000,21201,84.62,15.38,2.94,0.0,0.0,0.0
2000,21203,42.33,57.67,14.9,0.0,0.0,0.0
2000,21205,66.86,33.14,13.46,0.0,0.0,0.0
2000,21207,33.96,66.04,28.97,0.0,0.0,0.0
2000,21209,82.1,17.9,5.93,0.0,0.0,0.0
2000,21211,79.78,20.22,2.04,0.0,0.0,0.0
2000,21213,28.6,71.4,38.32,0.0,0.0,0.0
2000,21215,78.85,21.15,3.1,0.0,0.0,0.0
2000,21217,47.66,52.34,18.95,0.0,0.0,0.0
2000,21219,34.78,65.22,25.13,0.0,0.0,0.0
2000,2122,93.83,6.17,0.0,0.0,0.0,0.0
2000,21221,41.08,58.92,14.28,0.0,0.0,0.0
2000,21223,84.62,15.38,1.92,0.0,0.0,0.0
2000,21225,76.96,23.04,0.0,0.0,0.0,0.0
2000,21227,33.44,66.56,21.08,0.0,0.0,0.0
2000,21229,64.4,35.6,13.09,0.0,0.0,0.0
2000,21231,31.18,68.82,39.7,0.0,0.0,0.0
2000,21233,72.7,27.3,0.0,0.0,0.0,0.0
2000,21235,26.18,73.82,41.8,0.68,0.0,0.0
2000,21237,52.67,47.33,13.55,0.0,0.0,0.0
2000,21239,75.73,24.27,11.94,0.0,0.0,0.0
2000,2130,100.0,0.0,0.0,0.0,0.0,0.0
2000,2150,99.85,0.15,0.0,0.0,0.0,0.0
2000,2158,97.41,2.59,0.0,0.0,0.0,0.0
2000,2164,94.51,5.49,0.0,0.0,0.0,0.0
2000,2170,93.22,6.78,0.0,0.0,0.0,0.0
2000,2180,98.76,1.24,0.0,0.0,0.0,0.0
2000,2185,100.0,0.0,0.0,0.0,0.0,0.0
2000,2188,99.99,0.01,0.0,0.0,0.0,0.0
2000,2195,100.0,0.0,0.0,0.0,0.0,0.0
2000,2198,100.0,0.0,0.0,0.0,0.0,0.0
2000,22001,7.15,92.85,90.38,79.77,21.02,0.01
2000,22003,11.98,88.02,73.97,49.55,11.96,0.0
2000,22005,0.0,100.0,93.89,71.2,54.94,17.29
2000,22007,0.0,100.0,90.57,71.15,54.84,16.32
2000,22009,9.25,90.75,82.36,55.57,18.72,2.5
2000,22011,24.77,75.23,58.86,46.86,4.24,0.0
2000,22013,44.01,55.99,42.38,32.81,0.27,0.0
2000,22015,48.08,51.92,40.3,16.14,0.0,0.0
2000,22017,48.16,51.84,40.01,16.66,0.0,0.0
2000,22019,17.08,82.92,70.82,52.23,4.41,0.0
2000,22021,35.5,64.5,53.54,43.07,12.95,0.0
2000,22023,11.41,88.59,80.17,60.96,7.7,0.0
2000,22025,23.73,76.27,65.46,47.17,16.01,0.81
2000,22027,45.13,54.87,42.46,19.45,0.0,0.0
2000,22029,10.94,89.06,72.0,51.12,20.16,2.19
2000,22031,47.8,52.2,41.7,30.29,0.0,0.0
2000,22033,0.0,100.0,96.24,74.78,46.35,10.17
2000,22035,35.95,64.05,60.12,48.45,18.99,0.0
2000,22037,0.0,100.0,93.16,80.12,28.22,7.31
2000,22039,9.62,90.38,87.12,57.8,16.58,0.0
2000,22041,35.0,65.0,61.48,47.91,16.4,0.0
2000,22043,30.54,69.46,52.97,41.85,11.18,0.0
2000,22045,1.7,98.3,92.37,72.51,45.7,9.54
2000,22047,0.0,100.0,94.53,74.38,50.48,14.76
2000,22049,37.61,62.39,46.24,39.99,3.3,0.0
2000,22051,0.0,100.0,84.39,79.08,51.21,23.14
2000,22053,9.61,90.39,88.19,63.18,11.05,0.0
2000,22055,4.38,95.62,90.38,81.51,40.25,1.93
2000,22057,0.0,100.0,84.73,73.86,49.65,23.17
2000,22059,28.34,71.66,61.11,43.85,14.17,0.26
2000,22061,39.57,60.43,44.95,37.74,1.38,0.0
2000,22063,0.0,100.0,94.11,72.22,52.92,10.79
2000,22065,35.16,64.84,61.59,49.29,20.06,0.0
2000,22067,36.54,63.46,54.78,46.16,16.61,0.0
2000,22069,36.41,63.59,45.08,38.0,1.63,0.0
