fips,ps_wtotl,do_psdel,state,cluster_model1,color
51065,0.77,1.26,VA,293,red
51053,0.03,0.77,VA,217,red
51049,0.0,0.16,VA,111,red
51033,0.83,1.53,VA,293,red
51025,24.34,0.55,VA,252,red
51007,0.1,0.25,VA,111,red
51036,0.0,0.07,VA,111,red
51159,0.36,0.27,VA,278,red
51109,0.53,0.9,VA,217,red
51111,0.48,0.26,VA,278,red
51117,1.87,1.1,VA,179,red
51036,0.0,0.07,VA,111,red
51057,0.02,0.27,VA,111,red
51159,0.36,0.27,VA,278,red
51057,0.02,0.27,VA,111,red
37091,2.09,1.33,NC,166,red
37015,1.68,1.17,NC,166,red
51730,0.0,2.5,VA,103,red
51760,70.23,15.76,VA,186,red
51570,0.0,1.38,VA,293,red
51670,20.55,1.79,VA,73,red
24047,7.68,4.77,MD,242,red
24047,7.68,4.77,MD,242,red
37041,1.39,0.97,NC,170,red
37139,2.67,2.68,NC,282,red
37015,1.68,1.17,NC,166,red
37143,0.75,0.78,NC,15,red
51095,5.36,5.24,VA,62,red
51710,0.28,19.71,VA,164,red
37029,0.71,0.52,NC,15,red
51800,44.45,5.6,VA,142,red
51550,7.12,15.67,VA,0,red
51133,0.14,0.45,VA,278,red
51115,0.0,0.04,VA,111,red
51115,0.0,0.04,VA,111,red
51103,0.12,0.58,VA,217,red
51133,0.14,0.45,VA,278,red
51073,0.66,0.94,VA,15,red
51095,5.36,5.24,VA,62,red
51650,0.0,10.92,VA,165,red
51800,44.45,5.6,VA,142,red
51810,1.76,36.22,VA,128,red
51119,0.07,0.21,VA,111,red
51119,0.07,0.21,VA,111,red
51073,0.66,0.94,VA,15,red
51181,0.15,0.12,VA,111,red
51093,1.55,1.55,VA,166,red
37053,3.29,1.64,NC,162,red
51103,0.12,0.58,VA,217,red
51181,0.15,0.12,VA,111,red
37053,3.29,1.64,NC,162,red
37029,0.71,0.52,NC,15,red
37139,2.67,2.68,NC,282,red
37143,0.75,0.78,NC,15,red
37041,1.39,0.97,NC,170,red
51735,0.0,0.96,VA,217,red
51199,19.05,5.03,VA,158,red
51740,60.83,7.7,VA,249,red
51650,0.0,10.92,VA,165,red
51700,22.2,14.59,VA,268,red
51735,0.0,0.96,VA,217,red
24039,1.09,0.56,MD,276,red
51097,0.0,0.03,VA,111,red
24019,2.65,1.45,MD,52,red
24045,6.86,3.21,MD,163,red
24019,2.65,1.45,MD,52,red
51193,0.79,0.98,VA,170,red
51193,0.79,0.98,VA,170,red
24045,6.86,3.21,MD,163,red
54027,0.53,0.71,WV,15,red
51149,0.14,2.85,VA,103,red
51620,0.87,0.64,VA,15,red
51595,0.69,0.43,VA,278,red
51131,0.4,0.51,VA,278,red
24039,1.09,0.56,MD,276,red
34041,7.26,4.51,NJ,242,red
34007,42.83,38.41,NJ,120,purple
34019,119.9,2.54,NJ,98,purple
34021,37.62,27.37,NJ,272,red
34027,90.03,32.33,NJ,132,purple
34035,2.71,21.85,NJ,60,red
34037,5.94,3.0,NJ,231,red
42011,31.85,13.96,PA,222,red
42017,98.64,30.49,PA,28,purple
42077,34.58,21.83,PA,274,red
42089,11.35,3.8,PA,143,red
42091,63.31,37.45,PA,297,purple
42101,249.54,69.9,PA,70,purple
42025,23.34,2.04,PA,252,red
42045,20.79,24.2,PA,129,red
34015,17.52,18.46,NJ,61,red
42095,9.53,14.07,PA,0,red
42029,42.15,15.38,PA,265,red
24011,0.98,0.62,MD,15,red
10003,60.61,39.98,DE,210,purple
24015,3.6,2.82,MD,234,red
24029,1.09,0.63,MD,15,red
10001,11.81,9.78,DE,287,red
34023,39.08,65.73,NJ,202,purple
10005,13.93,11.38,DE,159,red
34005,54.2,29.42,NJ,232,purple
24035,1.77,1.2,MD,166,red
41019,14.2,9.45,OR,81,red
48057,0.25,1.79,TX,293,red
48239,0.9,0.82,TX,15,red
51001,0.88,0.91,VA,170,red
36029,171.43,49.32,NY,89,purple
36061,0.0,126.63,NY,55,purple
51199,19.05,5.03,VA,158,red
48261,0.07,0.04,TX,111,red
48489,0.43,1.59,TX,293,red
26033,2.69,1.45,MI,52,red
41015,2.85,1.95,OR,122,red
